,release_month,pl_nnotes,pl_controv_flag,elat,elon,glat,cb_flag,glon,ra,dec,ttv_flag,sy_pnum,sy_snum,release_year,pl_ndispec,pl_ntranspec,pl_nespec,st_nspec,st_nrvc,st_nphot,disc_year,sy_vmag,sy_tmag,sy_jmag,sy_hmag,sy_kmag,sy_pmra,sy_pmdec,sy_pm,sy_gaiamag,sy_bmag,st_rad,sy_dist,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_plx,st_teff,pl_orbper,sy_kepmag,st_mass,soltype_Kepler Project Candidate (q1_q12_koi),soltype_Kepler Project Candidate (q1_q16_koi),soltype_Kepler Project Candidate (q1_q17_dr24_koi),soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Kepler Project Candidate (q1_q8_koi),soltype_Published Candidate,soltype_Published Confirmed,disc_telescope_0.10 m Schmidt Telescope,disc_telescope_0.18 m Takahashi Epsilon Astrograph,disc_telescope_0.95 m Kepler Telescope,disc_telescope_Canon 200mm f/1.8L,disc_telescope_Canon 400mm f/2.8L,discoverymethod_Orbital Brightness Modulation,discoverymethod_Transit,discoverymethod_Transit Timing Variations,disc_instrument_2K CCD Sensor,disc_instrument_Apogee 4K CCD Sensor,disc_instrument_FLI ProLine 4K CCD Sensor,disc_instrument_Kepler CCD Array,disc_instrument_iKon-L CCD Camera,disc_facility_HATNet,disc_facility_HATSouth,disc_facility_K2,disc_facility_Kepler,disc_facility_Qatar,disc_facility_SuperWASP,disc_facility_SuperWASP-South,disc_facility_TrES,disc_locale_Ground,disc_locale_Space
4781,4,2,0,4.01942,170.16732,62.57509,0,254.63265,172.560141,7.5878315,0,2,1,2020,0,8,0,0,0,0,2015.0,13.477,11.2373,9.763,9.135,8.899,-80.3765,-133.142,155.5222618,12.4154,14.991,0.4445,38.0266,8.769,8.668,8.552,8.587,26.2686,3457.0,32.940045,12.473,0.4951,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4782,12,2,0,4.01942,170.16732,62.57509,0,254.63265,172.560141,7.5878315,0,2,1,2017,0,8,0,0,0,0,2015.0,13.477,11.2373,9.763,9.135,8.899,-80.3765,-133.142,155.5222618,12.4154,14.991,0.411,38.0266,8.769,8.668,8.552,8.587,26.2686,3457.0,32.93963,12.473,0.359,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4785,9,2,0,4.01942,170.16732,62.57509,0,254.63265,172.560141,7.5878315,0,2,1,2025,0,8,0,0,0,0,2015.0,13.477,11.2373,9.763,9.135,8.899,-80.3765,-133.142,155.5222618,12.4154,14.991,0.468,38.0266,8.769,8.668,8.552,8.587,26.2686,3449.0,32.94112,12.473,0.32,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4790,7,1,0,-8.71935,126.27261,25.58211,0,214.28896,126.4643579,10.246577,0,1,1,2021,0,0,0,0,0,0,2018.0,12.557,11.8964,11.146,10.747,10.677,97.0976,-89.3328,131.9404907,12.4039,13.334,0.69,203.896,10.619,10.667,10.599,8.927,4.87598,5110.0,8.8665,12.393,0.71,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4792,10,1,0,-8.71935,126.27261,25.58211,0,214.28896,126.4643579,10.246577,0,1,1,2018,0,0,0,0,0,0,2018.0,12.557,11.8964,11.146,10.747,10.677,97.0976,-89.3328,131.9404907,12.4039,13.334,0.72,203.896,10.619,10.667,10.599,8.927,4.87598,5358.0,8.867209,12.393,0.72,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4794,9,1,0,-8.71935,126.27261,25.58211,0,214.28896,126.4643579,10.246577,0,1,1,2025,0,0,0,0,0,0,2018.0,12.557,11.8964,11.146,10.747,10.677,97.0976,-89.3328,131.9404907,12.4039,13.334,0.638,203.896,10.619,10.667,10.599,8.927,4.87598,5166.0,8.8656,12.393,0.67,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4795,2,1,0,-8.71935,126.27261,25.58211,0,214.28896,126.4643579,10.246577,0,1,1,2018,0,0,0,0,0,0,2018.0,12.557,11.8964,11.146,10.747,10.677,97.0976,-89.3328,131.9404907,12.4039,13.334,0.681111,203.896,10.619,10.667,10.599,8.927,4.87598,5263.0,8.865932,12.393,0.730322,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4797,9,1,0,-8.71935,126.27261,25.58211,0,214.28896,126.4643579,10.246577,0,1,1,2021,0,0,0,0,0,0,2018.0,12.557,11.8964,11.146,10.747,10.677,97.0976,-89.3328,131.9404907,12.4039,13.334,0.72,203.896,10.619,10.667,10.599,8.927,4.87598,5306.0,8.8656511,12.393,0.72,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4798,10,0,0,-7.81632,127.16069,26.83381,0,214.12703,127.5541103,10.9101444,0,1,1,2018,0,0,0,0,0,0,2018.0,12.669,12.0873,11.438,11.082,11.026,16.9173,-33.2859,37.3382669,12.5618,13.502,1.07,360.911,10.999,11.062,11.041,8.319,2.74245,5608.0,6.894256,12.637,0.99,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4800,2,0,0,-7.81632,127.16069,26.83381,0,214.12703,127.5541103,10.9101444,0,1,1,2018,0,0,0,0,0,0,2018.0,12.669,12.0873,11.438,11.082,11.026,16.9173,-33.2859,37.3382669,12.5618,13.502,0.999244,360.911,10.999,11.062,11.041,8.319,2.74245,5609.0,6.894252,12.637,1.043879,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4803,11,0,0,-7.81632,127.16069,26.83381,0,214.12703,127.5541103,10.9101444,0,1,1,2024,0,0,0,0,0,0,2018.0,12.669,12.0873,11.438,11.082,11.026,16.9173,-33.2859,37.3382669,12.5618,13.502,1.04,360.911,10.999,11.062,11.041,8.319,2.74245,5520.0,6.893813,12.637,1.022,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4807,10,0,0,-7.09689,129.65864,29.20051,0,215.28839,130.180046,10.9829509,0,1,1,2018,0,0,0,0,0,0,2018.0,11.833,11.1704,10.408,9.994,9.913,-65.1617,1.41652,65.1770947,11.7202,12.868,0.8,154.83,9.845,9.917,9.896,9.044,6.43038,5165.0,4.736837,11.742,0.88,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4808,2,0,0,-7.09689,129.65864,29.20051,0,215.28839,130.180046,10.9829509,0,1,1,2018,0,0,0,0,0,0,2018.0,11.833,11.1704,10.408,9.994,9.913,-65.1617,1.41652,65.1770947,11.7202,12.868,0.790138,154.83,9.845,9.917,9.896,9.044,6.43038,5159.0,4.736884,11.742,0.846996,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4809,3,0,0,-7.09689,129.65864,29.20051,0,215.28839,130.180046,10.9829509,0,1,1,2022,0,0,0,0,0,0,2018.0,11.833,11.1704,10.408,9.994,9.913,-65.1617,1.41652,65.1770947,11.7202,12.868,0.793,154.83,9.845,9.917,9.896,9.044,6.43038,5170.0,4.7369683,11.742,0.865,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4812,9,0,0,-7.09689,129.65864,29.20051,0,215.28839,130.180046,10.9829509,0,1,1,2021,0,0,0,0,0,0,2018.0,11.833,11.1704,10.408,9.994,9.913,-65.1617,1.41652,65.1770947,11.7202,12.868,0.8,154.83,9.845,9.917,9.896,9.044,6.43038,5181.0,4.7369729,11.742,0.84,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4817,2,1,0,-5.38485,123.98684,25.84832,0,209.82242,125.007177,14.0194586,0,3,1,2018,0,0,0,0,0,0,2018.0,12.867,12.1741,11.485,11.152,11.021,3.79434,-1.29689,4.0098553,12.6702,13.632,0.873283,329.041,10.997,11.058,11.082,8.356,3.01076,5482.0,0.469269,12.754,0.942219,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4823,10,1,0,-5.38485,123.98684,25.84832,0,209.82242,125.007177,14.0194586,0,3,1,2018,0,0,0,0,0,0,2018.0,12.867,12.1741,11.485,11.152,11.021,3.79434,-1.29689,4.0098553,12.6702,13.632,0.97,329.041,10.997,11.058,11.082,8.356,3.01076,5519.0,10.792635,12.754,0.93,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4824,2,1,0,-5.38485,123.98684,25.84832,0,209.82242,125.007177,14.0194586,0,3,1,2018,0,0,0,0,0,0,2018.0,12.867,12.1741,11.485,11.152,11.021,3.79434,-1.29689,4.0098553,12.6702,13.632,0.873283,329.041,10.997,11.058,11.082,8.356,3.01076,5482.0,10.793471,12.754,0.942219,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4829,10,1,0,-5.38485,123.98684,25.84832,0,209.82242,125.007177,14.0194586,0,3,1,2018,0,0,0,0,0,0,2018.0,12.867,12.1741,11.485,11.152,11.021,3.79434,-1.29689,4.0098553,12.6702,13.632,0.97,329.041,10.997,11.058,11.082,8.356,3.01076,5519.0,22.631964,12.754,0.93,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4830,2,1,0,-5.38485,123.98684,25.84832,0,209.82242,125.007177,14.0194586,0,3,1,2018,0,0,0,0,0,0,2018.0,12.867,12.1741,11.485,11.152,11.021,3.79434,-1.29689,4.0098553,12.6702,13.632,0.873283,329.041,10.997,11.058,11.082,8.356,3.01076,5482.0,22.629496,12.754,0.942219,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4831,10,0,0,-3.9917,127.78184,29.69965,0,211.16645,129.1405227,14.4618826,1,1,1,2018,0,0,0,0,0,0,2018.0,10.345,9.6071,8.92,8.513,8.38,89.8316,-12.4161,90.6855881,10.13,11.226,0.78,75.5857,8.336,8.385,8.375,8.431,13.2015,5220.0,16.995731,10.68,0.86,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4837,2,0,0,-3.9917,127.78184,29.69965,0,211.16645,129.1405227,14.4618826,1,1,1,2018,0,0,0,0,0,0,2018.0,10.345,9.6071,8.92,8.513,8.38,89.8316,-12.4161,90.6855881,10.13,11.226,0.764371,75.5857,8.336,8.385,8.375,8.431,13.2015,5252.0,16.993435,10.68,0.818986,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4839,2,1,0,-3.4951,128.77323,30.78517,0,211.41719,130.2596625,14.6902225,0,2,1,2018,0,0,0,0,0,0,2018.0,12.235,11.6325,11.066,10.749,10.68,2.16681,-24.1022,24.1994031,12.0636,12.878,0.914349,268.357,10.628,10.667,10.667,8.29,3.69811,5722.0,10.616646,12.414,0.976219,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4847,10,2,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.92,330.916,11.169,11.235,11.069,8.362001,2.9939,5484.0,0.77392,12.864,0.98,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4848,2,2,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.894913,330.916,11.169,11.235,11.069,8.362001,2.9939,5477.0,0.773981,12.864,0.966999,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4851,10,2,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.92,330.916,11.169,11.235,11.069,8.362001,2.9939,5484.0,2.872042,12.864,0.98,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4852,2,2,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.894913,330.916,11.169,11.235,11.069,8.362001,2.9939,5477.0,2.871788,12.864,0.966999,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4857,10,1,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.92,330.916,11.169,11.235,11.069,8.362001,2.9939,5484.0,7.14921,12.864,0.98,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4861,2,1,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.894913,330.916,11.169,11.235,11.069,8.362001,2.9939,5477.0,7.149079,12.864,0.966999,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4864,10,1,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.92,330.916,11.169,11.235,11.069,8.362001,2.9939,5484.0,13.609878,12.864,0.98,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4865,2,1,0,5.27026,128.59836,35.76402,0,202.77723,132.5235618,23.1924709,0,4,1,2018,0,0,0,0,0,0,2018.0,13.102,12.3562,11.687,11.289,11.196,-11.8636,-30.7016,32.9140281,12.8673,13.986,0.894913,330.916,11.169,11.235,11.069,8.362001,2.9939,5477.0,13.608341,12.864,0.966999,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4867,2,2,0,4.77514,126.1438,33.44489,0,201.65994,129.8137008,23.3574367,0,2,1,2018,0,0,0,0,0,0,2018.0,12.657,12.0789,11.502,11.246,11.149,13.1762,-10.3664,16.7652765,12.4903,13.219,1.109202,446.821,11.121,11.19,11.286,8.797,2.20973,5982.0,1.742983,12.704,1.106611,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4872,2,2,0,4.77514,126.1438,33.44489,0,201.65994,129.8137008,23.3574367,0,2,1,2018,0,0,0,0,0,0,2018.0,12.657,12.0789,11.502,11.246,11.149,13.1762,-10.3664,16.7652765,12.4903,13.219,1.109202,446.821,11.121,11.19,11.286,8.797,2.20973,5982.0,7.807595,12.704,1.106611,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4876,10,4,0,-4.82414,207.37463,46.56042,0,318.13687,203.6214411,-15.0365158,0,2,1,2018,0,0,0,0,0,0,2018.0,12.398,11.7537,11.038,10.701,10.589,28.4205,-53.1038,60.2307097,12.2538,13.016,0.87,242.113,10.55,10.606,10.558,9.344,4.10173,5519.0,2.588309,12.206,0.94,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4879,2,4,0,-4.82414,207.37463,46.56042,0,318.13687,203.6214411,-15.0365158,0,2,1,2018,0,0,0,0,0,0,2018.0,12.398,11.7537,11.038,10.701,10.589,28.4205,-53.1038,60.2307097,12.2538,13.016,0.862285,242.113,10.55,10.606,10.558,9.344,4.10173,5503.0,5.1763,12.206,0.927528,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4880,10,3,0,-4.82414,207.37463,46.56042,0,318.13687,203.6214411,-15.0365158,0,2,1,2018,0,0,0,0,0,0,2018.0,12.398,11.7537,11.038,10.701,10.589,28.4205,-53.1038,60.2307097,12.2538,13.016,0.87,242.113,10.55,10.606,10.558,9.344,4.10173,5519.0,6.679195,12.206,0.94,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4884,2,3,0,-4.82414,207.37463,46.56042,0,318.13687,203.6214411,-15.0365158,0,2,1,2018,0,0,0,0,0,0,2018.0,12.398,11.7537,11.038,10.701,10.589,28.4205,-53.1038,60.2307097,12.2538,13.016,0.862285,242.113,10.55,10.606,10.558,9.344,4.10173,5503.0,6.67934,12.206,0.927528,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4887,7,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2015,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.81,289.827,11.105,11.152,10.922,8.978,3.42298,5519.0,7.91943,12.806,0.84,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4889,9,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2025,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.82,289.827,11.105,11.152,10.922,8.978,3.42298,5322.0,7.9222,12.806,0.88,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4890,2,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2018,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.833805,289.827,11.105,11.152,10.922,8.978,3.42298,5391.0,7.919493,12.806,0.895163,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4892,7,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2016,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,1.01,289.827,11.105,11.152,10.922,8.978,3.42298,5748.0,7.91952,12.806,0.99,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4893,1,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2022,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.82,289.827,11.105,11.152,10.922,8.978,3.42298,5322.0,7.9222,12.806,0.88,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4895,7,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2016,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.86,289.827,11.105,11.152,10.922,8.978,3.42298,5430.0,7.9194,12.806,0.93,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4896,3,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2026,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.824,289.827,11.105,11.152,10.922,8.978,3.42298,5350.0,7.922806,12.806,0.892,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4898,11,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2015,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.913,289.827,11.105,11.152,10.922,8.978,3.42298,5390.0,7.921101,12.806,0.949,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4899,5,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2016,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.86,289.827,11.105,11.152,10.922,8.978,3.42298,5430.0,7.9194,12.806,0.93,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4902,11,2,0,-1.44837,175.13098,58.39355,0,267.02928,174.9602543,0.603596,1,3,1,2015,0,0,0,0,0,0,2015.0,13.024,12.3049,11.596,11.208,11.161,-18.7878,4.4152,19.2996223,12.8153,13.798,0.914,289.827,11.105,11.152,10.922,8.978,3.42298,5345.0,7.920994,12.806,0.902,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
