,release_month,sy_snum,sy_pnum,cb_flag,ttv_flag,pl_nnotes,elon,elat,glon,glat,dec,ra,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,release_year,st_nphot,st_nrvc,pl_controv_flag,disc_year,sy_tmag,sy_kmag,sy_jmag,sy_hmag,sy_vmag,sy_pm,sy_pmdec,sy_pmra,pl_orbper,sy_gaiamag,st_rad,sy_bmag,sy_dist,st_teff,sy_w2mag,sy_w1mag,sy_w3mag,sy_w4mag,sy_plx,st_logg,st_mass,soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Published Confirmed,pl_tsystemref_BJD,pl_tsystemref_BJD-TDB,pl_tsystemref_BJD-UTC,pl_tsystemref_HJD,pl_tsystemref_JD,log radius
32078,5,1,1,0,0,1,306.44978,58.51038,71.20838,8.90471,37.9698357,293.1845144,0,0,0,0,2016,0,0,0,2016.0,15.1307,13.994,14.398,14.128,15.825,1.7840054,0.506751,-1.71052,6.10027804,15.648,1.15,16.032,2297.62,5992.0,13.883,13.822,12.563,9.245,0.409475,4.36,1.1,False,True,False,False,False,False,True,0.5301996982030822
32085,5,1,1,0,0,1,304.15597,58.94255,70.68283,10.06049,38.0358066,291.5791562,0,0,0,0,2016,0,0,0,2016.0,14.9345,13.812,14.26,13.891,15.678,5.9282794,-5.81767,-1.13983,161.5280101,15.4176,0.94,15.94,2251.03,5694.0,13.528,13.683,11.685,8.701,0.416048,4.48,0.96,False,True,False,False,False,False,True,0.8221680793680175
32092,5,1,1,0,0,1,308.03618,58.68945,71.93296,8.45513,38.3934378,294.1156858,0,0,0,0,2016,0,0,0,2016.0,15.0852,13.514,14.121,13.627,15.969,4.6016943,-2.99182,3.49637,11.3910025,15.7232,0.78,17.175,784.56,5108.0,13.594,13.485,12.142,8.896,1.24681,4.58,0.82,False,True,False,False,False,False,True,0.2528530309798932
32105,5,1,2,0,0,1,305.99176,58.99177,71.38452,9.4126,38.3581685,292.7130925,0,0,0,0,2016,0,0,0,2016.0,14.3136,13.392,13.684,13.394,14.984,7.1209379,-6.84003,-1.98034,7.42608998,14.7604,1.28,15.335,1169.57,6186.0,13.304,13.275,12.925,9.141,0.82685,4.3,1.19,False,True,False,False,False,False,True,0.4653828514484183
32113,5,1,2,0,0,1,305.99176,58.99177,71.38452,9.4126,38.3581685,292.7130925,0,0,0,0,2016,0,0,0,2016.0,14.3136,13.392,13.684,13.394,14.984,7.1209379,-6.84003,-1.98034,15.9870174,14.7604,1.28,15.335,1169.57,6186.0,13.304,13.275,12.925,9.141,0.82685,4.3,1.19,False,True,False,False,False,False,True,0.2528530309798932
32130,5,1,1,0,0,1,305.20922,65.40519,75.85191,14.1188,44.3454347,289.6079433,0,0,0,0,2014,0,2,0,2013.0,13.4231,12.361,12.758,12.444,14.152,2.6367816,-0.412537,-2.60431,3.57878087,13.9172,0.99,15.028,639.411,5520.0,12.396,12.308,12.697,9.449,1.53518,4.42,0.95,False,True,False,False,False,True,False,1.0318526313956289
32132,5,1,3,0,0,1,296.68111,60.29556,69.25204,13.82103,38.374872,286.4904589,0,0,0,0,2016,0,0,0,2016.0,14.0759,12.923,13.391,13.01,14.852,11.5896568,-9.99874,5.86049,18.92540274,14.5966,0.92,15.878,930.457,5598.0,12.969,12.927,12.551,9.279,1.04616,4.49,0.94,False,True,False,False,False,False,True,0.36172783601759284
32146,5,1,3,0,0,1,296.68111,60.29556,69.25204,13.82103,38.374872,286.4904589,0,0,0,0,2016,0,0,0,2016.0,14.0759,12.923,13.391,13.01,14.852,11.5896568,-9.99874,5.86049,1.475322314,14.5966,0.92,15.878,930.457,5598.0,12.969,12.927,12.551,9.279,1.04616,4.49,0.94,False,True,False,False,False,False,True,0.07918124604762482
32157,5,1,3,0,0,1,296.68111,60.29556,69.25204,13.82103,38.374872,286.4904589,0,0,0,0,2016,0,0,0,2016.0,14.0759,12.923,13.391,13.01,14.852,11.5896568,-9.99874,5.86049,4.15244722,14.5966,0.92,15.878,930.457,5598.0,12.969,12.927,12.551,9.279,1.04616,4.49,0.94,False,True,False,False,False,False,True,0.14612803567823798
32168,5,1,1,0,0,1,298.00776,59.84269,69.29811,13.02028,38.0884183,287.4441104,0,0,0,0,2016,0,0,0,2016.0,14.26,13.202,13.585,13.244,14.958,4.9499204,-2.66431,4.17171,8.73485836,14.7461,1.05,15.958,1393.85,5906.0,13.216,13.148,12.452,8.658,0.688804,4.42,1.03,False,True,False,False,False,False,True,0.2600713879850748
32174,5,1,1,0,0,1,304.0274,59.15058,70.79123,10.25091,38.2165603,291.423582,0,0,0,0,2016,0,0,0,2016.0,13.4436,12.299,12.739,12.339,14.145,3.9165052,-3.90922,0.238771,12.99207337,13.9556,1.11,14.806,1130.21,5714.0,12.28,12.254,11.792,9.342,0.856267,4.33,0.98,False,True,False,False,False,False,True,0.2600713879850748
32185,5,1,1,0,0,1,303.1474,59.11654,70.45457,10.55969,38.0575539,290.8846217,0,0,0,0,2016,0,0,0,2016.0,12.8352,11.888,12.216,11.908,13.387,9.719003,-4.78583,-8.45901,3.749100061,13.2797,1.01,14.552,547.026,5850.0,11.873,11.818,11.909,9.066,1.79924,4.45,1.04,False,True,False,False,False,False,True,0.15533603746506178
32194,5,1,1,0,0,1,303.44816,59.23266,70.64753,10.52435,38.211894,291.0318604,0,0,0,0,2016,0,0,0,2016.0,12.4103,11.64,11.902,11.652,12.886,13.0626743,-11.2372,-6.66024,11.0895723,12.7699,2.42,14.134,917.804,6403.0,11.621,11.604,11.561,8.791,1.06113,3.87,1.57,False,True,False,False,False,False,True,0.5010592622177514
32205,5,1,1,0,0,1,306.17946,62.47617,73.97975,11.78814,41.7033162,291.4332781,0,0,0,0,2016,0,0,0,2016.0,12.954,11.774,12.213,11.823,13.564,25.9492403,-25.4887,-4.86716,0.974868926,13.4673,0.84,14.567,398.676,5468.0,11.787,11.744,11.574,9.052,2.47942,4.56,0.92,False,True,False,False,False,False,True,0.07554696139253074
32221,5,1,1,0,0,1,299.60414,63.31032,72.58052,14.5822,41.6356009,287.2726117,0,0,0,0,2016,0,0,0,2016.0,14.7883,13.319,13.874,13.425,15.562,8.2631445,7.44386,-3.58727,4.89718784,15.42,0.78,16.769,727.904,5071.0,13.355,13.312,12.84,8.844,1.34537,4.58,0.83,False,True,False,False,False,False,True,0.10720996964786839
32230,5,1,1,0,0,1,293.51313,66.74998,73.91733,18.67711,44.3465098,282.7241098,0,0,0,0,2016,0,0,0,2016.0,15.1016,13.046,13.875,13.209,16.131,11.2946049,8.1355,7.83465,5.72812599,15.9397,0.56,17.821,443.106,4043.0,13.055,13.03,13.132,9.369,2.2286,4.71,0.58,False,True,False,False,False,False,True,0.1673173347481761
32235,5,1,1,0,0,1,301.61617,65.76913,75.11678,15.47229,44.2374702,287.4774867,0,0,0,0,2016,0,0,0,2016.0,15.1812,13.788,14.351,13.852,15.959,8.7339794,-6.12905,6.22231,3.75574426,15.7514,0.77,17.157,938.168,5102.0,13.956,13.821,12.336,9.39,1.03769,4.58,0.81,False,True,False,False,False,False,True,0.22530928172586284
32244,5,2,1,0,0,2,298.54127,66.20823,74.6617,16.724,44.3107855,285.6285208,0,0,0,0,2016,0,0,0,2016.0,14.6466,12.608,13.441,12.872,16.303,24.8958243,-24.478,-4.54198,7.09714223,15.6335,0.44,17.19,283.155,3804.0,12.478,12.478,12.464,8.809,3.50313,4.81,0.46,False,True,False,False,False,False,True,-0.036212172654444715
32267,5,1,1,0,0,1,304.48254,68.75038,78.21693,16.58248,47.4147762,287.6535874,0,0,0,0,2016,0,0,0,2016.0,15.3901,14.049,14.598,14.125,16.207,11.5411104,-9.97879,-5.79836,13.2140732,15.9511,0.78,17.439,1064.47,5162.0,14.076,14.036,12.661,9.493,0.911324,4.58,0.81,False,True,False,False,False,False,True,0.4608978427565479
32286,5,1,1,0,1,1,306.93462,68.79199,78.87676,15.95896,47.75947,288.868246,0,0,0,0,2016,0,0,0,2016.0,12.2971,11.325,11.669,11.355,12.843,11.8842414,11.512,2.95111,158.6853308,12.7304,1.01,13.488,446.844,5867.0,11.292,11.254,11.35,9.506,2.20945,4.42,0.98,False,True,False,False,False,False,True,0.5065050324048721
32287,5,1,2,0,0,1,310.39401,67.99116,79.2337,14.49447,47.484789,291.0628615,0,0,0,0,2016,0,0,0,2016.0,13.4322,12.287,12.705,12.342,14.153,12.1501005,-3.50091,-11.6348,4.29264638,13.9378,0.89,14.701,516.09,5521.0,12.257,12.211,12.726,8.777,1.90887,4.51,0.93,False,True,False,False,False,False,True,-0.10790539730951958
32313,5,1,2,0,0,1,318.12113,66.60924,80.68512,11.53087,47.4486164,295.9206663,0,0,0,0,2016,0,0,0,2016.0,12.7684,11.617,12.061,11.704,13.392,2.8172,-1.06419,2.60847,31.5922646,13.2634,1.32,14.343,1303.72,5674.0,11.654,11.607,11.596,9.339,0.738217,4.19,1.0,False,True,False,False,False,False,True,0.19865708695442263
32321,5,1,2,0,0,0,318.12113,66.60924,80.68512,11.53087,47.4486164,295.9206663,0,0,0,0,2017,0,0,0,2023.0,12.7684,11.617,12.061,11.704,13.392,2.8172,-1.06419,2.60847,17.157236,13.2634,1.487,14.343,1303.72,5676.0,11.654,11.607,11.596,9.339,0.738217,4.1,1.016,True,False,True,False,False,False,False,0.1903316981702915
32329,5,1,1,0,0,1,305.3306,59.60354,71.58933,10.08152,38.8422004,292.0683108,0,0,0,0,2016,0,0,0,2016.0,15.0523,13.381,14.079,13.55,16.315,14.4718151,-14.356,-1.82721,1.973760926,15.7615,0.71,17.424,642.051,4739.0,13.282,13.209,12.734,9.102,1.53004,4.62,0.77,False,True,False,False,False,False,True,1.1146109842321732
32337,5,1,1,0,0,1,307.83289,59.29869,72.28336,8.96715,38.9392217,293.7439223,0,0,0,0,2016,0,0,0,2016.0,14.2824,12.706,13.341,12.843,15.253,11.6299823,-10.6125,-4.75724,53.5293487,14.9463,0.74,16.419,485.318,4838.0,12.762,12.665,12.117,9.336,2.0321,4.61,0.81,False,True,False,False,False,False,True,0.38560627359831223
32348,5,1,1,0,0,1,304.62255,59.43171,71.21092,10.22219,38.5729105,291.6924773,0,0,0,0,2016,0,0,0,2016.0,15.0574,13.105,13.937,13.306,16.696,5.8201457,5.42198,2.11571,0.928310498,15.8612,0.62,17.69,503.568,4248.0,13.123,13.081,12.555,8.927,1.95791,4.67,0.65,False,True,False,False,False,False,True,0.10720996964786839
32358,5,1,1,0,0,1,302.09363,59.77011,70.58601,11.39483,38.5398551,290.0004154,0,0,0,0,2016,0,0,0,2016.0,14.8127,13.873,14.193,13.9,15.45,6.7951868,-6.28514,-2.58294,8.39846269,15.2595,1.23,16.195,1775.8,6159.0,13.903,13.87,12.273,9.167,0.534883,4.32,1.16,False,True,False,False,False,False,True,0.4065401804339551
32371,5,1,1,0,0,1,311.02649,58.74195,73.12426,7.44438,38.9466396,295.9751549,0,0,0,0,2016,0,0,0,2016.0,14.0559,13.005,13.454,13.091,14.723,2.2638236,1.43787,-1.74855,8.63847725,14.5085,1.02,15.351,1480.16,5870.0,13.092,12.967,12.468,9.347,0.647406,4.42,1.01,False,True,False,False,False,False,True,0.32633586092875144
32385,3,1,4,0,1,1,321.69084,62.45244,79.57854,7.23801,44.3815508,300.5171067,0,0,0,0,2016,0,0,0,2012.0,13.4763,12.606,12.913,12.653,14.036,4.1020367,-4.10049,-0.112637,13.4845,13.8825,1.302,14.548,1020.72,6174.0,12.577,12.482,12.488,9.627,0.951089,4.274,1.165,False,True,False,False,False,False,True,0.5403294747908738
32395,3,1,4,0,1,1,321.69084,62.45244,79.57854,7.23801,44.3815508,300.5171067,0,0,0,0,2016,0,0,0,2012.0,13.4763,12.606,12.913,12.653,14.036,4.1020367,-4.10049,-0.112637,27.4029,13.8825,1.302,14.548,1020.72,6174.0,12.577,12.482,12.488,9.627,0.951089,4.274,1.165,False,True,False,False,False,False,True,0.5705429398818975
32425,3,1,4,0,1,1,321.69084,62.45244,79.57854,7.23801,44.3815508,300.5171067,0,0,0,0,2016,0,0,0,2014.0,13.4763,12.606,12.913,12.653,14.036,4.1020367,-4.10049,-0.112637,52.0902,13.8825,1.302,14.548,1020.72,6174.0,12.577,12.482,12.488,9.627,0.951089,4.274,1.165,False,True,False,False,False,False,True,0.8549130223078556
32437,3,1,4,0,1,1,321.69084,62.45244,79.57854,7.23801,44.3815508,300.5171067,0,0,0,0,2016,0,0,0,2014.0,13.4763,12.606,12.913,12.653,14.036,4.1020367,-4.10049,-0.112637,81.0659,13.8825,1.302,14.548,1020.72,6174.0,12.577,12.482,12.488,9.627,0.951089,4.274,1.165,False,True,False,False,False,False,True,0.5428254269591799
32449,5,1,1,0,0,1,297.57407,60.70191,69.85924,13.71774,38.8722123,286.9171489,0,0,0,0,2016,0,0,0,2016.0,14.6128,13.248,13.784,13.294,15.534,4.6438977,-0.307587,4.6337,13.73469807,15.1947,0.8,16.279,703.168,5208.0,13.244,13.196,12.237,8.677,1.39356,4.56,0.84,False,True,False,False,False,False,True,0.33845649360460484
32455,5,1,1,0,0,1,307.67382,59.42043,72.30998,9.11103,39.0294267,293.5958044,0,0,0,0,2016,0,0,0,2016.0,13.9655,13.158,13.418,13.139,14.473,13.8389908,-12.7885,-5.28885,14.5539759,14.3687,1.47,14.669,1266.34,6383.0,13.104,13.073,12.899,9.435,0.761688,4.21,1.3,False,True,False,False,False,False,True,0.48429983934678583
32464,5,1,1,0,0,1,305.22762,59.59712,71.54789,10.11457,38.8207001,292.0068239,0,0,0,0,2016,0,0,0,2016.0,14.4833,13.478,13.787,13.453,15.117,4.1964153,-4.19588,0.0670233,11.30119217,14.976,1.12,15.435,1425.47,5971.0,13.385,13.362,12.509,8.582,0.673536,4.38,1.09,False,True,False,False,False,False,True,0.292256071356476
32480,5,1,1,0,0,1,309.84211,58.77515,72.68455,7.87857,38.7744269,295.2167334,0,0,0,0,2016,0,0,0,2016.0,14.0876,12.871,13.353,12.997,14.742,24.2153069,17.3986,16.8425,4.24153639,14.601,0.97,15.521,985.699,5745.0,12.827,12.825,12.448,9.075,0.988411,4.46,0.98,False,True,False,False,False,False,True,0.1367205671564068
32489,5,1,1,0,0,1,299.50822,60.59157,70.37593,12.90645,38.9968923,288.1336793,0,0,0,0,2016,0,0,0,2016.0,13.0019,12.011,12.337,12.024,13.599,7.8202278,6.69062,-4.04865,11.13125132,13.442,1.38,14.601,931.192,5839.0,12.007,11.974,12.005,9.392,1.04516,4.23,1.19,False,True,False,False,False,False,True,0.3242824552976926
32496,5,2,1,0,1,2,303.61286,59.55578,70.94724,10.68138,38.5455728,291.0189951,0,0,0,0,2016,0,0,0,2016.0,12.8446,11.708,12.143,11.767,13.423,10.7371727,10.2813,-3.09544,29.6193421,13.3107,0.96,14.567,492.122,5631.0,11.619,11.56,11.707,8.857,2.00331,4.45,0.94,False,True,False,False,False,False,True,0.22530928172586284
32507,5,1,1,0,0,1,298.31223,60.8936,70.24259,13.55144,39.1447097,287.3078999,0,0,0,0,2016,0,0,0,2016.0,12.4083,11.074,11.606,11.184,13.175,9.4614412,-3.54141,8.77367,6.40087618,12.9866,1.09,14.413,817.584,5475.0,11.09,11.024,10.973,8.883,1.1944,4.33,0.93,False,True,False,False,False,False,True,0.11394335230683679
32513,5,1,1,0,1,1,314.79026,61.05781,76.08384,8.00979,41.781645,297.2089078,0,0,0,0,2016,0,0,0,2016.0,14.018,12.841,13.293,12.897,14.751,17.6468181,-15.9545,-7.54083,27.07237711,14.5416,0.95,15.643,1315.26,5680.0,12.823,12.809,12.102,9.335,0.731986,4.47,0.96,False,True,False,False,False,False,True,0.3364597338485295
32527,5,1,1,0,0,1,308.08383,62.64071,74.7325,11.28489,42.1422821,292.4782785,0,0,0,0,2016,0,0,0,2016.0,13.751,12.838,13.144,12.87,14.221,9.6808644,4.4669,8.58871,13.71933369,14.1648,1.29,15.011,972.274,6224.0,12.781,12.731,12.169,9.29,0.99993,4.29,1.19,False,True,False,False,False,False,True,0.37839790094813774
32559,10,1,1,0,0,1,290.06269,65.10597,71.65893,19.01274,42.4510975,281.2881335,0,0,0,0,2015,1,1,0,2010.0,13.1448,12.293,12.576,12.324,13.598,4.42486,3.8412,2.19649,3.5224991,13.5299,1.486,13.804,1021.87,6213.0,12.267,12.261,12.258,9.395001,0.949758,4.174,1.213,False,True,True,False,False,False,False,1.2006301225184017
32568,8,1,6,0,1,1,311.90935,59.67592,74.08669,7.85257,39.9787451,296.1125759,0,0,0,0,2016,0,0,0,2012.0,14.0239,12.253,12.954,12.354,15.23,7.315832,-7.18457,-1.37962,7.05246,14.7555,0.678,16.303,369.451,4540.0,12.254,12.208,12.006,9.179,2.67801,4.639,0.73,False,True,True,False,False,False,False,0.4265112613645752
32596,8,1,6,0,1,1,311.90935,59.67592,74.08669,7.85257,39.9787451,296.1125759,0,0,0,0,2016,0,0,0,2012.0,14.0239,12.253,12.954,12.354,15.23,7.315832,-7.18457,-1.37962,9.52355,14.7555,0.678,16.303,369.451,4540.0,12.254,12.208,12.006,9.179,2.67801,4.639,0.73,False,True,True,False,False,False,False,0.437750562820388
32617,8,1,6,0,1,1,311.90935,59.67592,74.08669,7.85257,39.9787451,296.1125759,0,0,0,0,2016,0,0,0,2014.0,14.0239,12.253,12.954,12.354,15.23,7.315832,-7.18457,-1.37962,3.07222,14.7555,0.678,16.303,369.451,4540.0,12.254,12.208,12.006,9.179,2.67801,4.639,0.73,False,True,True,False,False,False,False,0.1846914308175988
32626,8,1,6,0,1,1,311.90935,59.67592,74.08669,7.85257,39.9787451,296.1125759,0,0,0,0,2016,0,0,0,2014.0,14.0239,12.253,12.954,12.354,15.23,7.315832,-7.18457,-1.37962,4.64489,14.7555,0.678,16.303,369.451,4540.0,12.254,12.208,12.006,9.179,2.67801,4.639,0.73,False,True,True,False,False,False,False,0.2041199826559248
32657,12,1,6,0,0,0,311.90935,59.67592,74.08669,7.85257,39.9787451,296.1125759,0,0,0,0,2017,0,0,0,2017.0,14.0239,12.253,12.954,12.354,15.23,7.315832,-7.18457,-1.37962,14.64558,14.7555,0.678,16.303,369.451,4540.0,12.254,12.208,12.006,9.179,2.67801,4.639,0.83,False,True,False,True,False,False,False,0.05307844348341968
32666,5,1,1,0,0,1,300.48943,66.4885,75.39413,16.28111,44.7951858,286.5747697,0,0,0,0,2016,0,0,0,2016.0,15.2167,13.916,14.446,14.042,15.92,7.2521129,-6.94036,-2.10346,14.13176026,15.7477,0.82,16.88,1019.26,5315.0,14.035,13.965,13.079,9.537,0.952861,4.55,0.85,False,True,False,False,False,False,True,0.4548448600085102
32681,5,1,1,0,0,1,299.54418,66.4626,75.1285,16.56057,44.6646277,286.0751815,0,0,0,0,2016,0,0,0,2016.0,14.5438,12.763,13.489,12.888,15.596,6.992989,-2.11012,-6.66703,11.41928253,15.2759,0.63,17.058,440.426,4435.0,12.792,12.72,12.43,9.348,2.24188,4.66,0.67,False,True,False,False,False,False,True,0.3010299956639812
32689,5,1,1,0,0,1,299.68199,66.80394,75.44422,16.72791,45.0077413,286.0157998,0,0,0,0,2016,0,0,0,2016.0,14.3021,13.105,13.596,13.307,15.01,10.5730751,-5.80348,-8.83796,40.0587473,14.8111,0.9,15.911,780.585,5507.0,13.157,13.105,12.454,9.083,1.25238,4.5,0.93,False,True,False,False,False,False,True,0.5490032620257879
32696,5,1,1,0,0,1,320.16656,63.13404,79.37192,8.19102,44.6939033,299.2216728,0,0,0,0,2016,0,0,0,2016.0,13.1253,11.993,12.415,12.074,13.856,11.5034732,3.58739,10.9298,50.28638192,13.63,1.12,14.632,639.771,5919.0,12.005,11.937,11.915,8.894,1.53433,4.36,1.05,False,True,False,False,False,False,True,0.5786392099680724
32705,5,1,2,0,0,1,311.55939,64.88785,77.4418,11.88612,44.7851812,293.3722109,0,0,0,0,2016,0,0,0,2016.0,13.2823,12.246,12.631,12.3,13.864,6.9299287,2.22209,-6.56401,14.37457351,13.7361,1.05,14.702,649.65,5817.0,12.237,12.191,11.979,8.85,1.5105,4.4,1.01,False,True,False,False,False,False,True,0.287801729930226
32716,5,1,2,0,0,1,311.55939,64.88785,77.4418,11.88612,44.7851812,293.3722109,0,0,0,0,2016,0,0,0,2016.0,13.2823,12.246,12.631,12.3,13.864,6.9299287,2.22209,-6.56401,9.65185017,13.7361,1.05,14.702,649.65,5817.0,12.237,12.191,11.979,8.85,1.5105,4.4,1.01,False,True,False,False,False,False,True,0.05690485133647256
32727,5,1,1,0,0,1,311.57487,65.17424,77.64116,12.09596,45.053364,293.2300178,0,0,0,0,2016,0,0,0,2016.0,12.1079,11.2,11.547,11.294,12.586,14.0630523,8.54678,11.1679,30.8638931,12.5048,1.65,13.206,638.49,6112.0,11.189,11.17,11.23,9.009,1.53774,4.08,1.19,False,True,False,False,False,False,True,0.4608978427565479
32740,5,1,1,0,0,1,315.63401,64.22808,78.38092,10.2587,44.8535698,296.0071956,0,0,0,0,2016,0,0,0,2016.0,11.1508,10.128,10.486,10.165,11.813,33.3140153,26.9872,19.5324,8.09219642,11.5909,1.16,12.549,361.896,5770.0,10.131,10.097,10.06,8.966,2.73453,4.3,0.99,False,True,False,False,False,False,True,0.05690485133647256
32756,5,1,1,0,1,1,307.56664,68.98147,79.18303,15.92719,48.0180689,289.0836324,0,0,0,0,2016,0,0,0,2016.0,14.2151,13.195,13.557,13.237,14.875,12.1308248,-12.114,0.638682,55.63934,14.6798,0.98,15.712,961.405,5734.0,13.19,13.127,13.011,9.597,1.01149,4.45,0.99,False,True,False,False,False,False,True,0.47856649559384334
32812,5,1,1,0,0,1,319.89898,66.96798,81.47969,11.41579,48.0825642,296.6148615,0,0,0,0,2016,0,0,0,2016.0,15.26,14.207,14.534,14.238,15.73,15.8592992,-15.4326,-3.65407,4.59725385,15.7606,1.04,16.366,1458.59,5803.0,14.176,14.122,12.949,8.894,0.658354,4.42,1.03,False,True,False,False,False,False,True,0.28555730900777376
32823,5,1,1,0,0,1,300.84921,69.62709,78.04972,18.13436,47.8345586,285.4241593,0,0,0,0,2016,0,0,0,2016.0,13.4985,12.462,12.852,12.529,14.046,17.6342743,-11.6557,-13.233,23.58447697,13.9578,1.24,14.662,985.041,5747.0,12.449,12.406,12.233,9.098,0.986417,4.25,1.01,False,True,False,False,False,False,True,0.43136376415898736
32830,5,1,1,0,0,1,307.36183,69.21423,79.30359,16.14187,48.208517,288.8552821,0,0,0,0,2016,0,0,0,2016.0,13.434,12.832,13.006,12.755,13.815,5.8507424,-5.46597,-2.08671,10.11716531,13.7493,1.71,14.408,1482.74,6761.0,12.749,12.737,12.542,8.885,0.645507,4.13,1.45,False,True,False,False,False,False,True,0.5502283530550941
32846,5,1,1,0,0,1,300.42527,70.30004,78.51337,18.6639,48.4315896,284.9105256,0,0,0,0,2016,0,0,0,2016.0,14.2593,13.418,13.713,13.415,14.859,6.7392461,-6.60194,1.35345,6.1469851,14.6655,1.22,15.329,2055.77,6162.0,13.361,13.352,12.486,9.266,0.456804,4.33,1.15,False,True,False,False,False,False,True,0.32633586092875144
32856,5,1,1,0,0,1,300.51617,69.71286,78.04531,18.27833,47.8813037,285.2211238,0,0,0,0,2016,0,0,0,2016.0,12.6392,11.191,11.794,11.295,13.438,8.528445,-8.18184,2.40663,8.57503552,13.2306,3.42,14.519,1259.28,5028.0,11.232,11.152,11.217,9.361,0.765236,3.46,1.25,False,True,False,False,False,False,True,0.6138418218760693
32870,5,1,1,0,0,1,307.448,59.65077,72.38946,9.356,39.2124394,293.3628165,0,0,0,0,2016,0,0,0,2016.0,15.3058,13.892,14.426,14.045,16.365,0.8592343,0.727456,-0.457265,10.50682565,15.9357,0.85,16.871,983.697,5286.0,13.909,13.799,12.566,9.39,0.989507,4.54,0.9,False,True,False,False,False,False,True,1.010299956639812
32878,5,1,1,0,0,1,311.31726,58.91639,73.35435,7.47643,39.161614,296.0818498,0,0,0,0,2016,0,0,0,2016.0,15.074,13.954,14.386,14.025,15.967,4.4135917,-2.58634,-3.5764,3.990106229,15.5969,1.03,16.637,1484.46,5861.0,14.047,13.864,12.798,9.138,0.646594,4.42,1.03,False,True,False,False,False,False,True,0.9556877503135057
32886,5,1,1,0,0,1,311.67175,59.07221,73.59645,7.47435,39.3702865,296.2351072,0,0,0,0,2016,0,0,0,2016.0,14.5479,13.448,13.882,13.476,15.368,10.5413601,-9.77397,-3.94839,10.03538581,15.0569,0.92,15.897,925.037,5638.0,13.314,13.228,12.86,9.179,1.05377,4.49,0.94,False,True,False,False,False,False,True,0.7084209001347128
32902,5,1,1,0,0,1,310.31869,59.11605,73.09948,7.96666,39.1772925,295.3708312,0,0,0,0,2016,0,0,0,2016.0,14.4889,13.163,13.688,13.214,15.402,19.0286411,17.6705,7.05993,33.1995648,15.0662,0.81,15.094,664.306,5279.0,13.086,13.018,12.169,8.936,1.47698,4.55,0.86,False,True,False,False,False,False,True,0.4409090820652177
32966,5,1,1,0,0,1,303.99708,60.2027,71.5641,10.97902,39.2206091,291.0201523,0,0,0,0,2016,0,0,0,2016.0,13.4786,12.53,12.841,12.584,14.135,8.5272448,-7.99097,-2.97629,127.8338098,13.9436,1.36,14.664,1387.2,6260.0,11.638,11.959,11.982,9.352,0.692312,4.25,1.23,False,True,False,False,False,False,True,0.7846172926328754
